customer_id_num,product_cat_num,review_score
17687,7,5
17688,4,5
17689,18,5
17689,0,5
17690,18,5
17690,18,5
17691,8,5
17692,16,3
17693,7,5
17694,5,5
17695,13,5
17696,9,4
17696,9,4
17697,0,5
17698,18,4
17699,0,3
17699,18,3
17700,43,5
17700,43,5
17701,33,5
17702,0,3
17702,0,3
17704,2,5
17706,0,1
17706,0,1
17708,16,5
17709,16,4
17709,16,4
17710,5,5
17711,5,5
17712,22,5
17713,43,5
17714,2,5
17715,2,5
17716,0,5
17717,12,5
17718,35,4
17720,50,5
17720,50,5
17721,18,4
17722,59,5
17723,14,5
17724,0,5
17726,16,5
17727,35,3
17729,4,4
17730,17,5
17731,42,4
17732,2,4
17733,33,5
17734,9,5
17735,2,3
17735,4,3
17736,0,5
17737,5,4
17739,12,5
17739,12,5
17740,12,5
17740,12,2
17743,0,5
17745,2,5
17747,13,4
17747,13,4
17747,13,4
17748,5,5
17749,9,4
17750,33,1
17751,18,5
17751,18,5
17751,48,5
17751,48,5
17753,2,4
17755,43,4
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17758,0,5
17759,8,5
17760,9,5
17761,7,4
17762,7,5
17763,2,4
17764,1,4
17766,4,5
17767,5,4
17769,0,1
17770,18,4
17771,3,5
17772,26,5
17773,13,5
17774,15,5
17775,18,1
17776,22,4
17777,5,4
17778,12,5
17779,15,5
17780,13,5
17781,13,4
17782,9,5
17783,34,5
17784,18,4
17785,1,5
17786,5,5
17787,9,5
17788,3,1
17792,5,5
17795,18,4
17796,33,5
17797,15,1
17798,4,4
17799,18,5
17800,17,5
17803,17,5
17805,18,4
17806,13,5
17807,4,4
17808,2,5
17809,0,5
17810,13,5
17811,12,5
17812,1,5
17812,1,5
17813,33,1
17814,51,5
17816,9,5
17817,22,5
17818,26,5
17819,14,5
17821,1,4
17822,13,4
17823,22,2
17824,15,3
17825,13,5
17826,13,5
17828,5,5
17829,18,5
17830,34,5
17831,31,1
17833,4,1
17833,1,1
17834,2,4
17836,9,5
17837,5,4
17838,0,5
17839,5,5
17840,2,5
17842,41,5
17843,15,5
17844,9,5
17845,9,5
17846,17,4
17847,14,2
17848,18,5
17849,3,5
17850,15,5
17851,13,5
17852,18,5
17853,0,4
17854,18,3
17855,5,4
17855,5,4
17856,14,5
17857,9,5
17857,9,5
17858,16,5
17859,5,5
17860,67,4
17861,2,5
17862,24,5
17863,2,5
17864,14,5
17865,7,5
17866,0,5
17866,0,5
17866,0,5
17867,13,4
17867,13,4
17868,5,4
17870,6,5
17871,39,3
17872,5,5
17873,5,5
17874,19,1
17875,17,5
17876,13,5
17877,5,5
17879,3,1
17880,41,5
17882,13,5
17883,18,5
17883,18,5
17884,9,5
17885,2,1
17886,0,5
17887,4,3
17888,8,5
17889,2,5
17890,25,5
17891,3,4
17892,27,5
17893,51,1
17894,14,5
17895,9,5
17896,0,5
17897,9,5
17898,5,5
17898,5,5
17900,15,4
17901,17,5
17902,0,4
17903,2,5
17904,18,4
17906,3,5
17907,5,5
17908,0,5
17908,0,5
17909,1,5
17911,18,2
17911,18,2
17913,0,4
17914,48,1
17915,16,5
17915,16,5
17915,16,5
17917,41,5
17919,0,5
17919,0,5
17920,9,2
17920,9,2
17921,2,4
17922,14,5
17923,6,4
17924,2,5
17925,0,4
17926,17,4
17927,0,5
17928,9,5
17928,9,5
17929,25,4
17930,9,4
17931,33,5
17932,5,5
17933,7,5
17934,33,3
17935,4,5
17935,4,5
17936,26,5
17937,4,2
17941,13,5
17942,16,5
17942,16,5
17943,9,4
17944,42,5
17945,51,3
17947,22,5
17948,18,5
17949,5,5
17950,17,5
17950,17,5
17951,15,5
17952,41,5
17952,41,5
17953,18,5
17954,33,5
17955,0,5
17957,5,5
17959,7,4
17960,2,1
17961,12,2
17962,17,5
17963,0,1
17963,0,1
17963,0,1
17965,18,4
17967,1,3
17967,1,3
17967,1,3
17967,1,3
17967,1,3
17967,1,3
17967,1,3
17967,1,3
17968,41,5
17969,18,5
17969,18,5
17970,1,5
17972,14,1
17973,0,1
17974,18,5
17975,2,4
17976,26,5
17978,16,5
17979,5,5
17980,14,5
17981,0,2
17982,8,2
17983,5,1
17984,7,3
17985,25,5
17986,13,3
17987,22,1
17987,22,1
17988,18,1
17990,1,1
17991,25,5
17993,1,5
17994,43,1
17995,15,1
17997,25,5
17998,1,3
17998,1,3
17999,2,1
18000,16,5
18000,16,5
18001,15,4
18002,1,5
18003,25,5
18004,29,5
18005,18,5
18006,18,5
18008,18,5
18009,9,1
18009,9,1
18009,9,1
18009,9,1
18009,9,1
18009,9,1
18009,9,1
18009,9,1
18009,9,1
18010,0,2
18010,48,2
18011,2,5
18012,41,5
18013,0,4
18013,0,4
18013,0,4
18013,0,4
18014,4,5
18015,3,5
18016,18,5
18017,2,4
18018,18,5
18019,26,5
18020,1,4
18020,1,4
18021,36,4
18023,0,1
18024,7,1
18026,0,4
18027,15,1
18027,15,1
18028,5,5
18029,7,5
18030,9,4
18030,9,4
18032,18,5
18033,13,5
18034,41,5
18035,2,5
18036,4,5
18037,51,5
18038,9,5
18039,12,5
18041,0,5
18042,0,4
18043,42,5
18044,14,1
18045,34,5
18046,2,5
18047,18,5
18048,51,5
18049,26,5
18050,18,4
18051,15,2
18052,8,5
18053,2,1
18055,1,1
18056,12,5
18057,69,5
18058,4,5
18059,18,5
18060,5,5
18061,9,5
18062,12,5
18063,14,5
18063,14,5
18064,9,5
18064,9,5
18064,9,5
18065,1,5
18066,16,5
18067,0,5
18068,9,2
18069,16,4
18070,0,2
18071,18,4
18072,0,5
18073,7,5
18074,15,3
18075,21,4
18075,21,4
18076,4,5
18076,4,5
18076,4,5
18076,4,5
18076,4,5
18076,4,5
18078,2,5
18079,9,5
18080,3,5
18081,13,2
18082,7,4
18083,2,5
18084,5,1
18085,15,4
18086,13,5
18087,22,5
18089,2,3
18090,2,3
18090,2,3
18091,33,5
18092,17,5
18094,16,4
18095,13,5
18095,13,5
18095,13,5
18095,13,5
18095,13,5
18095,13,5
18096,10,4
18097,18,4
18098,0,1
18098,0,1
18098,18,1
18099,26,5
18100,0,1
18101,3,5
18101,3,5
18102,5,5
18102,5,5
18102,5,5
18102,5,5
18102,5,5
18102,5,5
18102,5,5
18102,5,5
18102,5,5
18103,25,5
18105,5,3
18106,41,2
18107,13,5
18108,0,5
18109,0,5
18110,7,5
18111,15,5
18112,34,5
18113,9,3
18114,18,5
18115,42,5
18116,5,4
18117,2,1
18118,8,5
18120,1,3
18121,13,2
18122,7,5
18124,4,4
18125,12,1
18126,46,1
18127,17,5
18128,0,5
18129,5,5
18130,5,5
18131,5,5
18132,13,5
18132,13,5
18134,7,5
18135,2,5
18137,8,4
18137,8,4
18138,14,5
18139,16,5
18140,0,5
18140,18,5
18140,0,5
18140,18,5
18140,0,5
18142,18,5
18143,1,5
18144,4,5
18145,13,5
18146,18,5
18147,2,4
18148,17,5
18149,0,5
18150,0,4
18151,1,4
18152,0,4
18152,9,4
18153,7,5
18154,18,2
18155,2,5
18156,0,5
18157,5,5
18158,18,4
18159,17,4
18159,17,4
18160,18,5
18161,18,5
18163,18,5
18164,26,4
18167,34,5
18169,4,5
18170,12,3
18172,26,4
18174,2,3
18175,4,5
18176,7,5
18177,4,3
18178,9,5
18179,13,5
18180,0,5
18180,0,5
18180,0,5
18181,41,5
18182,15,5
18183,15,4
18184,5,5
18185,48,1
18185,18,1
18186,16,4
18187,13,4
18190,12,5
18191,4,1
18193,0,5
18194,1,5
18195,18,5
18196,26,5
18197,0,5
18198,1,4
18198,1,4
18201,29,5
18203,1,3
18204,9,1
18205,9,3
18206,18,5
18207,7,3
18208,18,5
18209,13,1
18210,0,1
18210,0,4
18212,8,5
18213,18,3
18214,15,3
18214,3,3
18215,5,4
18216,43,4
18217,33,5
18218,9,3
18219,7,5
18220,2,5
18221,9,2
18221,9,2
18222,41,5
18223,13,3
18224,8,5
18225,2,5
18227,3,5
18228,17,4
18229,2,1
18230,18,5
18230,18,5
18233,18,5
18234,51,4
18234,51,4
18235,16,5
18236,22,4
18237,9,3
18238,7,5
18239,41,5
18240,4,4
18241,12,2
18242,41,5
18245,17,4
18246,17,5
18248,7,5
18249,1,5
18250,13,2
18251,5,4
18253,42,4
18254,18,5
18255,13,5
18256,3,5
18257,15,5
18258,5,3
18259,24,5
18261,13,1
18261,13,1
18262,25,5
18263,13,5
18265,15,5
18266,0,1
18267,5,1
18268,26,1
18269,13,5
18270,3,4
18270,3,4
18271,1,4
18273,13,5
18273,13,5
18276,9,5
18277,13,3
18278,14,2
18278,14,2
18278,14,2
18280,11,5
18281,16,4
18282,5,5
18283,26,5
18285,9,5
18286,18,5
18286,0,5
18287,17,5
18288,7,5
18289,9,5
18289,9,5
18289,9,5
18289,9,5
18289,9,5
18289,9,5
18290,7,5
18291,3,4
18292,5,5
18293,60,5
18293,60,5
18294,2,4
18295,26,5
18296,9,5
18297,6,3
18298,2,5
18299,2,4
18300,5,4
18302,1,5
18302,1,5
18303,8,4
18304,43,5
18305,8,5
18308,12,5
18309,17,3
18311,41,3
18312,13,5
18313,17,3
18313,17,3
18313,17,3
18314,2,4
18315,13,5
18316,22,5
18317,2,5
18318,4,4
18319,9,5
18321,13,5
18322,5,5
18324,18,4
18325,7,5
18326,9,5
18326,9,5
18327,0,5
18327,0,5
18327,0,5
18327,0,5
18328,3,1
18329,4,3
18330,15,5
18331,0,5
18332,0,5
18332,0,5
18333,18,5
18333,18,5
18335,5,4
18336,15,5
18337,13,4
18338,16,5
18339,0,5
18340,51,5
18340,51,5
18341,5,5
18342,4,3
18343,15,5
18344,1,5
18345,7,5
18346,5,5
18348,2,5
18350,15,3
18350,15,3
18351,5,5
18352,22,4
18353,4,4
18353,9,4
18354,41,5
18356,17,3
18357,21,5
18357,21,5
18358,1,5
18359,12,4
18360,5,5
18361,7,5
18362,2,5
18365,26,4
18366,18,1
18367,5,5
18368,2,5
18369,7,5
18371,2,1
18372,34,5
18373,15,4
18374,19,5
18375,13,1
18376,14,1
18378,4,5
18379,11,4
18381,4,5
18382,26,5
18383,14,1
18384,0,5
18385,41,2
18386,0,5
18387,18,3
18393,13,3
18394,17,5
18395,12,5
18396,3,1
18397,0,5
18397,0,5
18397,0,5
18399,14,5
18400,2,5
18403,2,5
18403,2,5
18405,18,5
18406,13,1
18409,22,5
18410,17,5
18411,5,5
18412,5,5
18413,2,5
18415,1,1
18416,15,5
18417,4,5
18418,9,4
18420,0,5
18422,0,5
18423,2,5
18424,15,4
18425,9,4
18425,9,4
18426,15,1
18427,8,4
18428,7,5
18429,15,4
18431,4,1
18432,13,3
18432,13,3
18433,17,5
18435,14,5
18436,29,5
18437,13,4
18438,3,5
18439,5,5
18440,0,4
18441,30,5
18442,9,5
18443,5,1
18443,5,1
18444,51,4
18445,25,5
18446,15,4
18447,41,5
18448,0,5
18449,15,5
18450,1,3
18451,2,4
18452,12,5
18453,15,5
18455,15,5
18456,7,5
18457,14,4
18458,25,5
18458,25,5
18459,18,2
18460,15,5
18461,0,5
18461,0,5
18463,33,5
18464,3,5
18465,51,4
18466,18,2
18467,2,5
18468,22,5
18469,0,5
18469,0,5
18470,7,5
18471,4,4
18472,5,5
18473,18,5
18474,5,5
18474,5,5
18475,16,5
18476,7,5
18476,7,5
18477,17,4
18478,18,5
18479,3,5
18480,18,5
18480,18,5
18480,18,5
18481,25,5
18482,8,3
18483,42,5
18484,5,4
18485,9,2
18486,17,1
18487,13,5
18489,11,1
18490,12,4
18491,12,5
18492,12,5
18493,15,5
18494,9,3
18495,1,1
18496,21,5
18497,18,4
18498,2,5
18500,0,5
18501,7,4
18502,0,1
18503,2,4
18504,2,5
18504,2,5
18507,13,5
18508,2,5
18509,15,5
18511,17,5
18511,9,5
18512,8,5
18513,4,5
18514,0,5
18515,34,5
18516,18,5
18517,8,5
18519,12,4
18520,3,5
18521,1,4
18522,9,5
18522,9,5
18523,18,2
18525,9,4
18527,19,5
18528,9,1
18531,2,5
18532,2,5
18533,7,4
18534,18,2
18534,18,2
18536,18,5
18536,18,5
18536,18,5
18536,18,5
18537,33,4
18538,13,5
18538,13,5
18539,5,5
18540,2,5
18541,3,5
18542,7,5
18543,7,5
18544,13,5
18546,15,5
18547,4,5
18548,2,1
18549,7,2
18551,10,5
18552,7,5
18553,26,1
18555,5,4
18556,13,5
18556,13,5
18557,9,5
18557,9,5
18558,17,5
18559,43,1
18560,29,5
18561,2,1
18563,22,3
18564,18,5
18565,15,5
18566,13,5
18567,18,4
18568,0,1
18568,0,1
18570,25,5
18571,1,1
18573,3,4
18574,15,5
18575,9,4
18576,13,4
18577,43,3
18578,17,5
18582,39,1
18582,39,1
18584,5,5
18586,15,4
18586,18,4
18587,2,4
18588,13,1
18589,2,5
18590,16,1
18592,5,2
18593,2,5
18594,18,4
18596,34,5
18597,7,4
18598,16,1
18599,5,5
18600,2,5
18601,0,5
18603,17,4
18604,13,5
18605,13,5
18611,15,2
18612,13,4
18614,9,3
18614,9,3
18616,48,2
18617,2,5
18619,2,1
18620,18,3
18621,7,5
18622,2,1
18623,18,5
18624,12,5
